year,date,name,iso_a3,currency_code,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adj,EUR_adj,GBP_adj,JPY_adj,CNY_adj,"Gross domestic product per capita, current prices (National currency)","Gross domestic product per capita, current prices (U.S. dollars)","Inflation, average consumer prices (Index)","Inflation, average consumer prices (Percent change)",Unemployment rate (Percent of total labor force)
2015,2015-07-01,Taiwan,TWN,TWD,79.0,31.02,2.5467440361057383,-0.46832,-0.37178,-0.43562,-0.14694,-0.06981,22597.73,3.3078455194903227,-0.28953,-0.25671,-0.29887,-0.02382,-0.21652,,,,,
2015,2015-07-01,Thailand,THA,THB,108.0,34.0875,3.1683168316831685,-0.33856,-0.21845,-0.29787,0.06126,0.15722,5444.556,2.71157317576697,0.07823,0.12805,0.06405,0.48148,0.18903,"200,008.39","5,837.81",97.418,-0.899,0.9
2015,2015-07-01,Turkey,TUR,TRY,10.25,2.6457,3.874210983860604,-0.19119,-0.04433,-0.14144,0.2977,0.41504,10482.14,2.886687823259222,0.23848,0.2957,0.22219,0.70166,0.36574,"29,856.64","10,973.59",260.585,7.671,10.316
2015,2015-07-01,UAE,ARE,AED,13.0,3.67295,3.539389319212077,-0.26109,-0.12692,-0.21564,0.18555,0.29275,,,,,,,,,,,,
2015,2015-07-01,Ukraine,UKR,UAH,34.0,21.95,1.5489749430523918,-0.67662,-0.61791,-0.65673,-0.48116,-0.43424,,,,,,,,"46,689.41","2,124.33","56,303,884.05",48.684,9.143
2015,2015-07-01,United States,USA,USD,4.79,1.0,4.79,0.0,0.18158,0.06151,0.60446,0.74953,54596.653,4.420180345326818,0.0,0.0462,-0.01315,0.37399,0.10276,"56,729.68","56,729.68",237.002,0.121,5.275
2015,2015-07-01,Uruguay,URY,UYU,113.0,27.345,4.132382519656244,-0.13729,0.01936,-0.08423,0.38418,0.50934,,,,,,,,"456,164.16","16,692.65",146.058,8.666,7.533
2015,2015-07-01,Venezuela,VEN,VEF,132.0,197.0,0.6700507614213198,-0.86011,-0.83471,-0.85151,-0.77556,-0.75527,,,,,,,,2.625,"10,568.10","1,460.53",121.738,7.4
2015,2015-07-01,Vietnam,VNM,VND,60000.0,21810.0,2.751031636863824,-0.42567,-0.32139,-0.39035,-0.07852,0.00481,,,,,,,,"56,603,826.60","2,581.91",241.605,0.631,2.33
2016,2016-01-01,Argentina,ARG,ARS,33.0,13.80925,2.3897025544472004,-0.51527,-0.40242,-0.43397,-0.23371,-0.10954,12735.196000000002,2.744473646067152,-0.24673,-0.18561,-0.18546,0.00577,-0.17072,"188,760.96","12,772.87",168.27,,8.467
2016,2016-01-01,Australia,AUS,AUD,5.3,1.4157287459999999,3.743655000984207,-0.24064,-0.06385,-0.11327,0.20045,0.39498,61066.154,4.5095114729630055,-0.28182,-0.22355,-0.2234,-0.04108,-0.20935,"69,788.97","51,915.24",109.025,1.277,5.717
2016,2016-01-01,Brazil,BRA,BRL,13.5,4.0248,3.3542039355992843,-0.31963,-0.16124,-0.20551,0.07557,0.24986,11572.7,2.702019502832186,0.07391,0.16104,0.16126,0.43389,0.18227,"30,558.69","8,757.31","30,882,511,530,234.40",8.74,11.5
2016,2016-01-01,Britain,GBR,GBP,2.89,0.684532977,4.221856502320121,-0.14364,0.05573,0.0,0.35379,0.57317,45729.267,3.9494111393046643,-0.07522,-0.00019,0.0,0.23477,0.01809,,,,,
2016,2016-01-01,Canada,CAN,CAD,5.84,1.4092,4.144195288106727,-0.15939,0.03631,-0.0184,0.32889,0.54423,50304.025,4.116480472358117,-0.12907,-0.05841,-0.05823,0.16287,-0.0412,"56,183.06","42,382.64",128.375,1.429,7.05
2016,2016-01-01,Chile,CHL,CLP,2100.0,715.215,2.9361800297812546,-0.40443,-0.26577,-0.30453,-0.05848,0.09409,14479.829,2.8081873270384827,-0.09547,-0.02208,-0.02189,0.20774,-0.0042,"9,327,815.36","13,779.40",95.651,3.789,6.685
2016,2016-01-01,China,CHN,CNY,17.6,6.5582,2.6836632002683665,-0.45565,-0.32892,-0.36434,-0.13945,0.0,7571.543000000001,2.555897974342121,-0.09165,-0.01796,-0.01777,0.21283,0.0,"53,578.24","8,063.45",102.003,2.003,4.02
2016,2016-01-01,Colombia,COL,COP,7900.0,3253.9,2.427855803804665,-0.50753,-0.39288,-0.42493,-0.22148,-0.09532,7928.061,2.5689179470885595,-0.1824,-0.11607,-0.1159,0.09166,-0.09991,"18,445,010.90","6,037.13",91.993,7.504,9.225
2016,2016-01-01,Costa Rica,CRI,CRC,2150.0,535.25,4.016814572629612,-0.18523,0.00445,-0.04857,0.28804,0.49677,,,,,,,,"6,529,710.51","11,986.92",92.954,-0.017,9.541
2016,2016-01-01,Czech Republic,CZE,CZK,75.0,25.1442,2.9827952370725654,-0.39497,-0.25411,-0.29349,-0.04353,0.11146,19526.401,2.992487221862696,-0.1377,-0.06774,-0.06756,0.15135,-0.05069,"454,514.34","18,597.21",100.658,0.684,3.946
2016,2016-01-01,Denmark,DNK,DKK,30.0,6.9405,4.322455154527772,-0.12323,0.08088,0.02383,0.38605,0.61065,60947.383,4.505173977568475,-0.16998,-0.10264,-0.10247,0.10824,-0.08624,"369,321.24","54,862.85",100.017,0.017,6.017
2016,2016-01-01,Egypt,EGY,EGP,16.93,7.83005,2.162182872395451,-0.56142,-0.45932,-0.48786,-0.30667,-0.19432,3303.752,2.4000390204954853,-0.22063,-0.1574,-0.15724,0.04061,-0.142,"29,773.63","3,653.67",58.817,10.212,12.705
2016,2016-01-01,Euro area,EUZ,EUR,3.72,0.9302325579999999,3.9990000005998505,-0.18884,0.0,-0.05279,0.28233,0.49013,40001.317160000006,3.740227449253206,-0.07504,0.0,0.00019,0.23501,0.01828,,,,,
2016,2016-01-01,Hong Kong,HKG,HKD,19.2,7.75235,2.4766683650763963,-0.49763,-0.38068,-0.41337,-0.20583,-0.07713,40032.534,3.74136748259242,-0.42733,-0.38087,-0.38075,-0.23537,-0.36955,,,,,
2016,2016-01-01,Hungary,HUN,HUF,900.0,292.67905,3.075040731477022,-0.37626,-0.23105,-0.27164,-0.01395,0.14584,13869.538,2.7858996103246096,-0.04511,0.03236,0.03256,0.27497,0.05124,"3,679,293.29","13,069.23",111.843,0.419,4.971
2016,2016-01-01,India,IND,INR,127.0,66.8025,1.901126454848247,-0.61438,-0.5246,-0.54969,-0.39038,-0.29159,1607.646,2.338097536769361,-0.29658,-0.23951,-0.23936,-0.06079,-0.2256,"116,206.56","1,732.05",138.278,4.5,
2016,2016-01-01,Indonesia,IDN,IDR,30500.0,13947.5,2.186771822907331,-0.55644,-0.45317,-0.48204,-0.29879,-0.18515,3524.075,2.408085176525233,-0.2144,-0.15067,-0.15051,0.04893,-0.13514,"47,976,388.46","3,605.72",93.26,3.527,5.61
2016,2016-01-01,Israel,ISR,ILS,16.9,3.94105,4.288197307824056,-0.13018,0.07232,0.01571,0.37506,0.59789,37222.384,3.6387413138901286,0.01951,0.10222,0.10243,0.36125,0.12238,"143,412.90","37,341.60",98.658,-0.546,4.8
2016,2016-01-01,Japan,JPN,JPY,370.0,118.645,3.1185469257027267,-0.36743,-0.22017,-0.26133,0.0,0.16205,36221.812000000005,3.6022006057888563,-0.25105,-0.19029,-0.19013,0.0,-0.17548,"4,287,683.07","39,411.42",98.102,-0.124,3.108
2016,2016-01-01,Malaysia,MYS,MYR,8.0,4.3925,1.8212862834376777,-0.63057,-0.54456,-0.56861,-0.41598,-0.32134,11049.28,2.682904299294242,-0.41273,-0.36508,-0.36496,-0.21587,-0.35347,"39,505.49","9,523.30",115.15,2.076,3.45
2016,2016-01-01,Mexico,MEX,MXN,49.0,17.43675,2.8101567092491435,-0.42999,-0.29729,-0.33438,-0.09889,0.04713,10784.464,2.673233266968186,-0.09059,-0.0168,-0.01662,0.21425,0.00117,"164,030.72","8,788.59",90.127,2.82,3.883
2016,2016-01-01,New Zealand,NZL,NZD,5.9,1.508068165,3.912289999172551,-0.20643,-0.02168,-0.07332,0.25452,0.45782,43363.232,3.8630039699131635,-0.12386,-0.05278,-0.0526,0.16983,-0.03546,"56,569.28","39,426.72",141.095,0.646,5.175
2016,2016-01-01,Norway,NOR,NOK,46.8,8.97465,5.214688037973625,0.05775,0.304,0.23516,0.67215,0.94312,96930.485,5.819270341208771,-0.22477,-0.16188,-0.16172,0.03508,-0.14656,"589,880.06","70,223.82",112.442,3.55,4.74
2016,2016-01-01,Pakistan,PAK,PKR,300.0,104.885,2.860275539877008,-0.41982,-0.28475,-0.32251,-0.08282,0.06581,1325.79,2.32780420673155,0.06299,0.14923,0.14945,0.41931,0.17025,"150,215.09","1,436.37",101.426,2.864,5.958
2016,2016-01-01,Peru,PER,PEN,10.0,3.418,2.925687536571094,-0.40655,-0.2684,-0.30701,-0.06184,0.09018,6448.534000000001,2.514885889190726,0.00642,0.08807,0.08827,0.34377,0.10796,"20,825.30","6,169.39",123.863,3.593,6.742
2016,2016-01-01,Philippines,PHL,PHP,131.0,47.0225,2.785900366845659,-0.43491,-0.30335,-0.34012,-0.10667,0.0381,2862.38,2.383920195047567,0.01098,0.093,0.09321,0.34986,0.11299,"147,589.80","3,107.65",108.358,1.254,5.475
2016,2016-01-01,Poland,POL,PLN,9.6,4.0477,2.371717271536922,-0.51892,-0.40692,-0.43823,-0.23948,-0.11624,14411.495,2.8056917817429996,-0.26871,-0.20938,-0.20923,-0.02358,-0.19492,"49,081.48","12,438.52",166.54,-0.583,6.161
2016,2016-01-01,Russia,RUS,RUB,114.0,74.655,1.5270243118344384,-0.69026,-0.61815,-0.63831,-0.51034,-0.43099,12717.687,2.7438342205603967,-0.51854,-0.47948,-0.47938,-0.35716,-0.46997,"583,200.05","8,723.52",107.042,7.042,5.525
2016,2016-01-01,Saudi Arabia,SAU,SAR,12.0,3.7543,3.196334869349812,-0.35166,-0.20072,-0.24291,0.02494,0.19103,24252.173,3.1650715588271168,-0.12635,-0.05547,-0.05529,0.1665,-0.0382,"76,083.36","20,288.90",98.417,2.048,5.6
2016,2016-01-01,Singapore,SGP,SGD,4.7,1.43725,3.2701339363367543,-0.33669,-0.18226,-0.22543,0.04861,0.21853,56286.553,4.334961310674287,-0.3474,-0.29445,-0.29432,-0.12864,-0.28155,"78,535.75","56,846.27",98.436,-0.532,2.075
2016,2016-01-01,South Africa,ZAF,ZAR,28.0,15.81375,1.7706110188917872,-0.64085,-0.55724,-0.58061,-0.43223,-0.34023,6482.753000000001,2.5161355608690434,-0.39122,-0.34183,-0.34171,-0.18716,-0.3298,"84,611.30","5,750.79",97.833,6.341,26.725
2016,2016-01-01,South Korea,KOR,KRW,4300.0,1197.75,3.590064704654561,-0.27179,-0.10226,-0.14965,0.1512,0.33775,27970.494,3.3008639678569818,-0.0591,0.01723,0.01743,0.25629,0.03583,,,,,
2016,2016-01-01,Sri Lanka,LKA,LKR,350.0,144.05,2.4297119055883374,-0.50716,-0.39242,-0.42449,-0.22088,-0.09463,,,,,,,,"565,772.96","3,885.76",111.692,3.988,4.4
2016,2016-01-01,Sweden,SWE,SEK,45.0,8.60185,5.2314327731825125,0.06114,0.30819,0.23913,0.67752,0.94936,58538.060999999994,4.417185974782096,0.02457,0.1077,0.10791,0.36801,0.12795,"441,717.20","51,590.47",101.132,1.137,6.95
2016,2016-01-01,Switzerland,CHE,CHF,6.5,1.0088,6.443298969072165,0.30696,0.61123,0.52618,1.06612,1.40093,86468.355,5.437195249713545,0.02518,0.10836,0.10857,0.36883,0.12862,"82,295.75","83,515.54",99.329,-0.434,3.323
2016,2016-01-01,Taiwan,TWN,TWD,69.0,33.2315,2.076343228563261,-0.57884,-0.48078,-0.50819,-0.3342,-0.2263,22599.765,3.104725918141382,-0.42145,-0.37451,-0.37439,-0.22751,-0.36307,,,,,
2016,2016-01-01,Thailand,THA,THB,112.0,36.22,3.0922142462727775,-0.37278,-0.22675,-0.26757,-0.00844,0.15224,5896.361,2.4947206313038337,0.0723,0.1593,0.15952,0.43174,0.18049,"211,542.11","5,995.21",97.601,0.188,1
2016,2016-01-01,Turkey,TUR,TRY,10.25,3.0096,3.4057682083997873,-0.30917,-0.14835,-0.1933,0.0921,0.26907,10381.025,2.658499747805478,0.10827,0.19819,0.19842,0.47977,0.2201,"32,908.10","10,891.19",280.846,7.775,10.915
2016,2016-01-01,UAE,ARE,AED,13.0,3.6731,3.5392447796139503,-0.2821,-0.11497,-0.16169,0.1349,0.31881,,,,,,,,,,,,
2016,2016-01-01,Ukraine,UKR,UAH,36.0,23.35,1.5417558886509635,-0.68727,-0.61446,-0.63482,-0.50562,-0.4255,,,,,,,,"56,238.89","2,200.00","64,137,482.21",13.913,9.45
2016,2016-01-01,United States,USA,USD,4.93,1.0,4.93,0.0,0.23281,0.16773,0.58086,0.83704,54369.825999999994,4.264962788012422,0.0,0.08113,0.08134,0.3352,0.1009,"57,839.99","57,839.99",240.005,1.267,4.875
2016,2016-01-01,Uruguay,URY,UYU,113.0,30.185,3.7435812489647176,-0.24065,-0.06387,-0.11329,0.20042,0.39495,,,,,,,,"496,062.07","16,446.23",160.138,9.639,7.867
2016,2016-01-01,Venezuela,VEN,VEF,132.0,198.6986,0.6643227481220301,-0.86525,-0.83388,-0.84265,-0.78698,-0.75246,,,,,,,,9.146,"9,092.02","5,184.14",254.949,20.863
2016,2016-01-01,Vietnam,VNM,VND,60000.0,22467.5,2.670524090352732,-0.45831,-0.3322,-0.36745,-0.14366,-0.0049,,,,,,,,"60,838,178.11","2,720.17",248.051,2.668,2.3
2016,2016-07-01,Argentina,ARG,ARS,50.0,14.935,3.3478406427854033,-0.33575,-0.20396,-0.15034,-0.03433,0.20198,13588.846000000001,3.12301257961869,0.02073,0.00402,0.17564,0.19764,0.11643,"188,760.96","12,772.87",168.27,,8.467
2016,2016-07-01,Australia,AUS,AUD,5.75,1.335737661,4.304737500397542,-0.14589,0.02357,0.09251,0.24168,0.54554,50961.865,4.606699723007581,-0.11024,-0.1248,0.02481,0.04398,-0.02681,"69,788.97","51,915.24",109.025,1.277,5.717
2016,2016-07-01,Brazil,BRA,BRL,15.5,3.24145,4.781810609449475,-0.05123,0.137,0.21359,0.37929,0.71682,8669.998,2.927737171499154,0.55517,0.52972,0.79121,0.82471,0.70099,"30,558.69","8,757.31","30,882,511,530,234.40",8.74,11.5
2016,2016-07-01,Britain,GBR,GBP,2.99,0.758840492,3.9402219985909768,-0.21821,-0.06311,0.0,0.13654,0.41467,43770.687999999995,4.321214173640164,-0.13177,-0.14598,0.0,0.01871,-0.05037,,,,,
2016,2016-07-01,Canada,CAN,CAD,6.0,1.3030000000000002,4.604758250191864,-0.08636,0.0949,0.16865,0.32822,0.65326,43331.960999999996,4.30379696660753,0.01876,0.00209,0.17338,0.19533,0.11428,"56,183.06","42,382.64",128.375,1.429,7.05
2016,2016-07-01,Chile,CHL,CLP,2300.0,651.12,3.532374984641848,-0.29913,-0.16008,-0.10351,0.0189,0.26824,13340.905,3.1131694659537494,0.08039,0.06271,0.24437,0.26765,0.18169,"9,327,815.36","13,779.40",95.651,3.789,6.685
2016,2016-07-01,China,CHN,CNY,18.6,6.678,2.785265049415993,-0.44737,-0.33773,-0.29312,-0.1966,0.0,7989.72,2.9007305300894703,-0.08572,-0.10069,0.05304,0.07274,0.0,"53,578.24","8,063.45",102.003,2.003,4.02
2016,2016-07-01,Colombia,COL,COP,8900.0,2929.0,3.0385797200409694,-0.39711,-0.2775,-0.22883,-0.12353,0.09095,6083.51,2.8250551004540068,0.02415,0.00739,0.17958,0.20165,0.12017,"18,445,010.90","6,037.13",91.993,7.504,9.225
2016,2016-07-01,Costa Rica,CRI,CRC,2250.0,546.39,4.11793773678142,-0.18295,-0.02085,0.0451,0.1878,0.47847,,,,,,,,"6,529,710.51","11,986.92",92.954,-0.017,9.541
2016,2016-07-01,Czech Republic,CZE,CZK,75.0,24.54655,3.055419193328594,-0.39377,-0.27349,-0.22456,-0.11868,0.09699,17256.918,3.2686329071449403,-0.10993,-0.1245,0.02516,0.04433,-0.02648,"454,514.34","18,597.21",100.658,0.684,3.946
2016,2016-07-01,Denmark,DNK,DKK,30.0,6.75715,4.43974160703847,-0.1191,0.05567,0.12677,0.28063,0.59401,52114.165,4.65244536360801,-0.09135,-0.10622,0.04655,0.06613,-0.00616,"369,321.24","54,862.85",100.017,0.017,6.017
2016,2016-07-01,Egypt,EGY,EGP,23.0,8.87995,2.5901046740128044,-0.48609,-0.38413,-0.34265,-0.25289,-0.07007,3740.2490000000003,2.7320290000122793,-0.09729,-0.11206,0.03972,0.05917,-0.01265,"29,773.63","3,653.67",58.817,10.212,12.705
2016,2016-07-01,Euro area,EUZ,EUR,3.82,0.908306463,4.2056289981501545,-0.16555,0.0,0.06736,0.2131,0.50996,34142.38535,3.938976151754317,0.01664,0.0,0.17093,0.19284,0.11196,,,,,
2016,2016-07-01,Hong Kong,HKG,HKD,19.2,7.7554,2.4756943549011012,-0.50879,-0.41134,-0.37169,-0.2859,-0.11115,42389.63,4.266386973330915,-0.44747,-0.45651,-0.36361,-0.35171,-0.39567,,,,,
2016,2016-07-01,Hungary,HUN,HUF,900.0,285.6397,3.1508225222194253,-0.37484,-0.25081,-0.20034,-0.09116,0.13125,12239.893999999998,3.069459968858271,-0.02258,-0.03858,0.12576,0.14682,0.06906,"3,679,293.29","13,069.23",111.843,0.419,4.971
2016,2016-07-01,India,IND,INR,162.0,67.2,2.4107142857142856,-0.52168,-0.42679,-0.38818,-0.30464,-0.13448,1617.309,2.6477495152806334,-0.13306,-0.14725,-0.00149,0.01719,-0.05178,"116,206.56","1,732.05",138.278,4.5,
2016,2016-07-01,Indonesia,IDN,IDR,31000.0,13112.5,2.364156339370829,-0.53092,-0.43786,-0.39999,-0.31807,-0.15119,3362.357,2.7170269071390885,-0.17148,-0.18504,-0.04574,-0.02789,-0.0938,"47,976,388.46","3,605.72",93.26,3.527,5.61
2016,2016-07-01,Israel,ISR,ILS,16.9,3.85875,4.379656624554583,-0.13102,0.04138,0.11153,0.26329,0.57244,35343.336,3.9866531948973805,0.04604,0.02893,0.2048,0.22734,0.14412,"143,412.90","37,341.60",98.658,-0.546,4.8
2016,2016-07-01,Japan,JPN,JPY,370.0,106.725,3.4668540641836496,-0.31213,-0.17566,-0.12014,0.0,0.24471,32485.545,3.873200552358856,-0.14772,-0.16166,-0.01836,0.0,-0.06781,"4,287,683.07","39,411.42",98.102,-0.124,3.108
2016,2016-07-01,Malaysia,MYS,MYR,8.0,4.027,1.9865905140302955,-0.60584,-0.52764,-0.49582,-0.42698,-0.28675,9556.774,2.9629416635490426,-0.36158,-0.37203,-0.26469,-0.25093,-0.30173,"39,505.49","9,523.30",115.15,2.076,3.45
2016,2016-07-01,Mexico,MEX,MXN,44.0,18.535,2.373887240356083,-0.52899,-0.43555,-0.39752,-0.31526,-0.1477,9009.28,2.9412064698018487,-0.23148,-0.24406,-0.11484,-0.09829,-0.15943,"164,030.72","8,788.59",90.127,2.82,3.883
2016,2016-07-01,New Zealand,NZL,NZD,6.0,1.4213630869999998,4.221300000595837,-0.16244,0.00373,0.07134,0.21762,0.51558,37044.891,4.054203939921996,-0.00858,-0.0248,0.14189,0.16326,0.08438,"56,569.28","39,426.72",141.095,0.646,5.175
2016,2016-07-01,Norway,NOR,NOK,46.8,8.49355,5.510063518787785,0.09327,0.31016,0.39841,0.58936,0.97829,74822.106,5.553937429703432,-0.05534,-0.0708,0.08803,0.10838,0.03323,"589,880.06","70,223.82",112.442,3.55,4.74
2016,2016-07-01,Pakistan,PAK,PKR,375.0,104.82,3.577561534058386,-0.29017,-0.14934,-0.09204,0.03193,0.28446,1449.9779999999998,2.64110657178735,0.28979,0.26868,0.48555,0.51334,0.41072,"150,215.09","1,436.37",101.426,2.864,5.958
2016,2016-07-01,Peru,PER,PEN,10.0,3.30585,3.0249406355400277,-0.39981,-0.28074,-0.23229,-0.12747,0.08605,6021.104,2.8225776185071956,0.02044,0.00374,0.17532,0.19731,0.11612,"20,825.30","6,169.39",123.863,3.593,6.742
2016,2016-07-01,Philippines,PHL,PHP,133.0,47.115,2.822880186777035,-0.4399,-0.32879,-0.28357,-0.18575,0.01351,2858.1440000000002,2.6970099439488915,-0.00338,-0.01969,0.14788,0.16935,0.09006,"147,589.80","3,107.65",108.358,1.254,5.475
2016,2016-07-01,Poland,POL,PLN,9.6,3.96565,2.420788521427761,-0.51968,-0.42439,-0.38562,-0.30173,-0.13086,12495.333999999999,3.0796007884668573,-0.25152,-0.26377,-0.13792,-0.12179,-0.18134,"49,081.48","12,438.52",166.54,-0.583,6.161
2016,2016-07-01,Russia,RUS,RUB,130.0,63.40755,2.0502290342396132,-0.59321,-0.5125,-0.47967,-0.40862,-0.2639,9054.914,2.9430181130919295,-0.33667,-0.34753,-0.236,-0.22171,-0.27448,"583,200.05","8,723.52",107.042,7.042,5.525
2016,2016-07-01,Saudi Arabia,SAU,SAR,12.0,3.7505,3.199573390214638,-0.36516,-0.23922,-0.18797,-0.0771,0.14875,20812.586,3.409790861169454,-0.10652,-0.12115,0.02908,0.04833,-0.02275,"76,083.36","20,288.90",98.417,2.048,5.6
2016,2016-07-01,Singapore,SGP,SGD,5.45,1.3577,4.014141562937321,-0.20354,-0.04553,0.01876,0.15786,0.44121,52887.77,4.683157032701731,-0.18385,-0.1972,-0.05998,-0.04239,-0.10732,"78,535.75","56,846.27",98.436,-0.532,2.075
2016,2016-07-01,South Africa,ZAF,ZAR,30.0,14.27375,2.1017602241877573,-0.58298,-0.50025,-0.46659,-0.39376,-0.2454,5694.571999999999,2.809614487797711,-0.28771,-0.29937,-0.17961,-0.16426,-0.22093,"84,611.30","5,750.79",97.833,6.341,26.725
2016,2016-07-01,South Korea,KOR,KRW,4400.0,1140.95,3.856435426618169,-0.23483,-0.08303,-0.02126,0.11237,0.38458,27195.197,3.663176810052859,0.00241,-0.01399,0.15455,0.17615,0.0964,,,,,
2016,2016-07-01,Sri Lanka,LKA,LKR,530.0,146.2,3.625170998632011,-0.28072,-0.13802,-0.07996,0.04567,0.30155,,,,,,,,"565,772.96","3,885.76",111.692,3.988,4.4
2016,2016-07-01,Sweden,SWE,SEK,44.94,8.59485,5.228712542976317,0.03744,0.24327,0.32701,0.5082,0.87728,49866.265999999996,4.563205079168138,0.09105,0.07319,0.25664,0.28015,0.19334,"441,717.20","51,590.47",101.132,1.137,6.95
2016,2016-07-01,Switzerland,CHE,CHF,6.5,0.9861,6.591623567589494,0.30786,0.56733,0.67291,0.90133,1.36661,80675.308,5.786306148833619,0.0847,0.06695,0.24933,0.2727,0.1864,"82,295.75","83,515.54",99.329,-0.434,3.323
2016,2016-07-01,Taiwan,TWN,TWD,69.0,32.029,2.1542976677386116,-0.57256,-0.48776,-0.45325,-0.3786,-0.22654,22287.562,3.4683465515194145,-0.40857,-0.41825,-0.31881,-0.30607,-0.35312,,,,,
2016,2016-07-01,Thailand,THA,THB,119.0,34.965,3.403403403403403,-0.32472,-0.19075,-0.13624,-0.0183,0.22193,5742.281999999999,2.8115085470817918,0.15264,0.13377,0.32758,0.35241,0.26071,"211,542.11","5,995.21",97.601,0.188,1
2016,2016-07-01,Turkey,TUR,TRY,10.75,3.04305,3.532639950050114,-0.29908,-0.16002,-0.10344,0.01898,0.26833,9437.372,2.9582014735126174,0.13708,0.11847,0.30965,0.33415,0.24369,"32,908.10","10,891.19",280.846,7.775,10.915
2016,2016-07-01,UAE,ARE,AED,13.0,3.6731,3.5392447796139503,-0.29777,-0.15845,-0.10177,0.02088,0.2707,,,,,,,,,,,,
2016,2016-07-01,Ukraine,UKR,UAH,39.0,24.8,1.5725806451612903,-0.68798,-0.62608,-0.60089,-0.5464,-0.43539,,,,,,,,"56,238.89","2,200.00","64,137,482.21",13.913,9.45
2016,2016-07-01,United States,USA,USD,5.04,1.0,5.04,0.0,0.19839,0.27912,0.45377,0.80952,55805.204000000005,4.798977467692162,0.0,-0.01636,0.15177,0.17332,0.09376,"57,839.99","57,839.99",240.005,1.267,4.875
2016,2016-07-01,Uruguay,URY,UYU,123.0,30.165,4.077573346593734,-0.19096,-0.03045,0.03486,0.17616,0.46398,,,,,,,,"496,062.07","16,446.23",160.138,9.639,7.867
2016,2016-07-01,Venezuela,VEN,VEF,2170.0,641.4001,3.3832236695940647,-0.32873,-0.19555,-0.14136,-0.02412,0.21469,,,,,,,,9.146,"9,092.02","5,184.14",254.949,20.863
2016,2016-07-01,Vietnam,VNM,VND,60000.0,22300.0,2.690582959641256,-0.46615,-0.36024,-0.31715,-0.22391,-0.03399,,,,,,,,"60,838,178.11","2,720.17",248.051,2.668,2.3
2017,2017-01-01,Argentina,ARG,ARS,55.0,15.8575,3.4683903515686585,-0.31455,-0.14609,-0.06974,0.06484,0.22572,13588.846000000001,3.0229114159431556,0.06267,0.0827,0.29627,0.32715,0.13626,"242,031.43","14,618.33",211.473,25.675,8.35
2017,2017-01-01,Australia,AUS,AUD,5.8,1.3566680230000001,4.275180001054687,-0.1551,0.05254,0.14665,0.31254,0.51084,50961.865,4.495626582508326,-0.11923,-0.10264,0.07438,0.09997,-0.05824,"72,922.48","55,915.00",111.2,1.995,5.592
2017,2017-01-01,Brazil,BRA,BRL,16.5,3.22395,5.117945377564789,0.01145,0.26003,0.37269,0.57128,0.80867,8669.998,2.8290800839967383,0.67551,0.70708,1.04382,1.09251,0.79153,"31,843.90","9,978.09","31,946,817,701,225.20",3.446,12.725
2017,2017-01-01,Britain,GBR,GBP,3.09,0.82877507,3.728394002005876,-0.26316,-0.08208,0.0,0.14467,0.31761,43770.687999999995,4.212252220020922,-0.18021,-0.16476,0.0,0.02382,-0.12344,,,,,
2017,2017-01-01,Canada,CAN,CAD,5.98,1.3259999999999998,4.509803921568628,-0.10873,0.1103,0.20958,0.38457,0.59376,43331.960999999996,4.194963814530276,-0.00431,0.01446,0.21457,0.2435,0.06464,"58,656.27","45,191.96",130.425,1.597,6.383
2017,2017-01-01,Chile,CHL,CLP,2450.0,672.805,3.6414711543463563,-0.28034,-0.10348,-0.02331,0.11798,0.28689,13340.905,3.0131410928361744,0.11932,0.14041,0.36537,0.39789,0.19683,"9,755,352.72","15,034.80",97.739,2.183,6.965
2017,2017-01-01,China,CHN,CNY,19.6,6.9266,2.829671122917449,-0.44078,-0.30334,-0.24105,-0.13125,0.0,7989.72,2.802273158709792,-0.06476,-0.04714,0.14082,0.168,0.0,"59,208.40","8,760.26",103.592,1.558,3.9
2017,2017-01-01,Colombia,COL,COP,9900.0,2994.625,3.3059231122427684,-0.34666,-0.18609,-0.11331,0.01496,0.16831,6083.51,2.727157354507349,0.12274,0.1439,0.36954,0.40216,0.20049,"19,411,377.67","6,577.30",95.961,4.313,9.375
2017,2017-01-01,Costa Rica,CRI,CRC,2250.0,554.33,4.058954052640124,-0.19784,-0.0007,0.08866,0.24615,0.43443,,,,,,,,"6,915,180.15","12,185.26",94.465,1.625,9.293
2017,2017-01-01,Czech Republic,CZE,CZK,75.0,25.81175,2.905653433029531,-0.42576,-0.28464,-0.22067,-0.10793,0.02685,17256.918,3.1674548703120156,-0.15037,-0.13436,0.0364,0.06108,-0.09154,"483,110.88","20,666.67",103.125,2.451,2.89
2017,2017-01-01,Denmark,DNK,DKK,30.0,7.10125,4.224608343601479,-0.1651,0.04009,0.13309,0.29701,0.49297,52114.165,4.541033930692668,-0.13836,-0.12212,0.05105,0.07609,-0.07869,"381,466.02","57,772.55",101.075,1.058,5.817
2017,2017-01-01,Egypt,EGY,EGP,27.49,18.77,1.4645711241342567,-0.71056,-0.63943,-0.60718,-0.55036,-0.48242,3740.2490000000003,2.634819189000284,-0.48518,-0.47548,-0.37201,-0.35705,-0.44953,"36,449.58","2,484.54",72.658,23.534,12.245
